tahun,bulan,benua,region,nama_negara,nilai_impor
2007,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",131
2007,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",0
2007,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",511349
2007,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",1021
2007,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",1490768
2007,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",394750
2007,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",66826
2007,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",170648
2007,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",125898
2007,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",0
2007,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",806281
2007,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",283615
2007,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",3864
2007,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",731026
2007,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",328251
2007,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",166269
2007,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",247072
2007,"Oktober","Australia dan Oceania","Australia","Australia",214132
2007,"Oktober","Australia dan Oceania","New Zealand","New Zealand",34284
2007,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",22784
2007,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",83116
2007,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",45000
2007,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",648218
2007,"November","Amerika","Amerika Utara","Amerika Serikat",568822
2007,"November","Amerika","Amerika Utara","Kanada",99440
2007,"November","Amerika","Amerika Tengah dan Selatan","Argentina",53597
2007,"November","Amerika","Amerika Tengah dan Selatan","Brasil",70127
2007,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",5675
2007,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",53669
2007,"November","Eropa","Uni Eropa","Belanda",43093
2007,"November","Eropa","Uni Eropa","Belgia",36883
2007,"November","Eropa","Uni Eropa","Inggris",73719
2007,"November","Eropa","Uni Eropa","Italia",99345
2007,"November","Eropa","Uni Eropa","Jerman",232034
2007,"November","Eropa","Uni Eropa","Perancis",122191
2007,"November","Eropa","Uni Eropa","Spanyol",13775
2007,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",171303
2007,"November","Eropa","Rusia","Rusia",28732
2007,"November","Eropa","Turki","Turki",88664
2007,"November","Eropa","Eropa Lainnya","Eropa lainnya",140177
2007,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",183903
2007,"November","Asia dan Timur Tengah","ASEAN","Filipina",50258
2007,"November","Asia dan Timur Tengah","ASEAN","Kamboja",69
2007,"November","Asia dan Timur Tengah","ASEAN","Laos",33
2007,"November","Asia dan Timur Tengah","ASEAN","Malaysia",913632
2007,"November","Asia dan Timur Tengah","ASEAN","Myanmar",2240
2007,"November","Asia dan Timur Tengah","ASEAN","Singapura",1513891
2007,"November","Asia dan Timur Tengah","ASEAN","Thailand",427604
2007,"November","Asia dan Timur Tengah","ASEAN","Vietnam",64220
2007,"November","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",198224
2007,"November","Asia dan Timur Tengah","Asia Selatan","India",177902
2007,"November","Asia dan Timur Tengah","Timur Tengah","Irak",0
2007,"November","Asia dan Timur Tengah","Asia Timur","Jepang",949711
2007,"November","Asia dan Timur Tengah","Asia Timur","Korea Selatan",357556
2007,"November","Asia dan Timur Tengah","Asia Selatan","Pakistan",4514
2007,"November","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1018744
2007,"November","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",255327
2007,"November","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",225461
2007,"November","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",245013
2007,"November","Australia dan Oceania","Australia","Australia",326937
2007,"November","Australia dan Oceania","New Zealand","New Zealand",56947
2007,"November","Afrika","Afrika Selatan","Afrika Selatan",14365
2007,"November","Afrika","Afrika Lainnya","Afrika lainnya",89789
2007,"November","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",74000
2007,"November","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",761979
2007,"Desember","Amerika","Amerika Utara","Amerika Serikat",459541
2007,"Desember","Amerika","Amerika Utara","Kanada",102468
2007,"Desember","Amerika","Amerika Tengah dan Selatan","Argentina",48437
2007,"Desember","Amerika","Amerika Tengah dan Selatan","Brasil",32673
2007,"Desember","Amerika","Amerika Tengah dan Selatan","Meksiko",5679
2007,"Desember","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",25368
2007,"Desember","Eropa","Uni Eropa","Belanda",106059
2007,"Desember","Eropa","Uni Eropa","Belgia",27947
2007,"Desember","Eropa","Uni Eropa","Inggris",88413
2007,"Desember","Eropa","Uni Eropa","Italia",57669
2007,"Desember","Eropa","Uni Eropa","Jerman",197488
2007,"Desember","Eropa","Uni Eropa","Perancis",289535
2007,"Desember","Eropa","Uni Eropa","Spanyol",76869
2007,"Desember","Eropa","Uni Eropa","Uni Eropa lainnya ",125318
2007,"Desember","Eropa","Rusia","Rusia",18091
2007,"Desember","Eropa","Turki","Turki",106665
2007,"Desember","Eropa","Eropa Lainnya","Eropa lainnya",99839
2007,"Desember","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",171245
2007,"Desember","Asia dan Timur Tengah","ASEAN","Filipina",43044
2007,"Desember","Asia dan Timur Tengah","ASEAN","Kamboja",182
2007,"Desember","Asia dan Timur Tengah","ASEAN","Laos",14
2007,"Desember","Asia dan Timur Tengah","ASEAN","Malaysia",826208
2007,"Desember","Asia dan Timur Tengah","ASEAN","Myanmar",1913
2007,"Desember","Asia dan Timur Tengah","ASEAN","Singapura",1326083
2007,"Desember","Asia dan Timur Tengah","ASEAN","Thailand",357395
2007,"Desember","Asia dan Timur Tengah","ASEAN","Vietnam",23642
2007,"Desember","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",151601
2007,"Desember","Asia dan Timur Tengah","Asia Selatan","India",155786
2007,"Desember","Asia dan Timur Tengah","Timur Tengah","Irak",124
2007,"Desember","Asia dan Timur Tengah","Asia Timur","Jepang",676651
2007,"Desember","Asia dan Timur Tengah","Asia Timur","Korea Selatan",325051
2007,"Desember","Asia dan Timur Tengah","Asia Selatan","Pakistan",3972
2007,"Desember","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",783308
2007,"Desember","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",418246
2007,"Desember","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",171207
2007,"Desember","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",293638
2007,"Desember","Australia dan Oceania","Australia","Australia",223445
2007,"Desember","Australia dan Oceania","New Zealand","New Zealand",46770
2007,"Desember","Afrika","Afrika Selatan","Afrika Selatan",19093
2007,"Desember","Afrika","Afrika Lainnya","Afrika lainnya",73507
2007,"Desember","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",76000
2007,"Desember","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",674365
2008,"Januari","Amerika","Amerika Utara","Amerika Serikat",604013
2008,"Januari","Amerika","Amerika Utara","Kanada",182345
2008,"Januari","Amerika","Amerika Tengah dan Selatan","Argentina",67218
2008,"Januari","Amerika","Amerika Tengah dan Selatan","Brasil",131360
2008,"Januari","Amerika","Amerika Tengah dan Selatan","Meksiko",8952
2008,"Januari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",32509
2008,"Januari","Eropa","Uni Eropa","Belanda",61290
2008,"Januari","Eropa","Uni Eropa","Belgia",42092
2008,"Januari","Eropa","Uni Eropa","Inggris",74956
2008,"Januari","Eropa","Uni Eropa","Italia",78965
2008,"Januari","Eropa","Uni Eropa","Jerman",268756
2008,"Januari","Eropa","Uni Eropa","Perancis",189520
2008,"Januari","Eropa","Uni Eropa","Spanyol",26132
2008,"Januari","Eropa","Uni Eropa","Uni Eropa lainnya ",159386
2008,"Januari","Eropa","Rusia","Rusia",87692
2008,"Januari","Eropa","Turki","Turki",26772
2008,"Januari","Eropa","Eropa Lainnya","Eropa lainnya",141440
2008,"Januari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",101049
2008,"Januari","Asia dan Timur Tengah","ASEAN","Filipina",46880
2008,"Januari","Asia dan Timur Tengah","ASEAN","Kamboja",133
2008,"Januari","Asia dan Timur Tengah","ASEAN","Laos",5
2008,"Januari","Asia dan Timur Tengah","ASEAN","Malaysia",535541
2008,"Januari","Asia dan Timur Tengah","ASEAN","Myanmar",2863
2008,"Januari","Asia dan Timur Tengah","ASEAN","Singapura",1352733
2008,"Januari","Asia dan Timur Tengah","ASEAN","Thailand",438252
2008,"Januari","Asia dan Timur Tengah","ASEAN","Vietnam",47408
2008,"Januari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",203793
2008,"Januari","Asia dan Timur Tengah","Asia Selatan","India",208153
2008,"Januari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2008,"Januari","Asia dan Timur Tengah","Asia Timur","Jepang",1054047
2008,"Januari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",383595
2008,"Januari","Asia dan Timur Tengah","Asia Selatan","Pakistan",4203
2008,"Januari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1224760
2008,"Januari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",248677
2008,"Januari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",228099
2008,"Januari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",815501
2008,"Januari","Australia dan Oceania","Australia","Australia",247147
2008,"Januari","Australia dan Oceania","New Zealand","New Zealand",70852
2008,"Januari","Afrika","Afrika Selatan","Afrika Selatan",22487
2008,"Januari","Afrika","Afrika Lainnya","Afrika lainnya",65793
2008,"Januari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",66019
2008,"Januari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",865900
2008,"Februari","Amerika","Amerika Utara","Amerika Serikat",582765
2008,"Februari","Amerika","Amerika Utara","Kanada",140366
2008,"Februari","Amerika","Amerika Tengah dan Selatan","Argentina",14991
2008,"Februari","Amerika","Amerika Tengah dan Selatan","Brasil",91444
2008,"Februari","Amerika","Amerika Tengah dan Selatan","Meksiko",7942
2008,"Februari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",28839
2008,"Februari","Eropa","Uni Eropa","Belanda",47588
2008,"Februari","Eropa","Uni Eropa","Belgia",35046
2008,"Februari","Eropa","Uni Eropa","Inggris",59661
2008,"Februari","Eropa","Uni Eropa","Italia",71443
2008,"Februari","Eropa","Uni Eropa","Jerman",199852
2008,"Februari","Eropa","Uni Eropa","Perancis",72182
2008,"Februari","Eropa","Uni Eropa","Spanyol",16031
2008,"Februari","Eropa","Uni Eropa","Uni Eropa lainnya ",145984
2008,"Februari","Eropa","Rusia","Rusia",93654
2008,"Februari","Eropa","Turki","Turki",25335
2008,"Februari","Eropa","Eropa Lainnya","Eropa lainnya",165630
2008,"Februari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",219559
2008,"Februari","Asia dan Timur Tengah","ASEAN","Filipina",85000
2008,"Februari","Asia dan Timur Tengah","ASEAN","Kamboja",224
2008,"Februari","Asia dan Timur Tengah","ASEAN","Laos",20
2008,"Februari","Asia dan Timur Tengah","ASEAN","Malaysia",698735
2008,"Februari","Asia dan Timur Tengah","ASEAN","Myanmar",2269
2008,"Februari","Asia dan Timur Tengah","ASEAN","Singapura",1697242
2008,"Februari","Asia dan Timur Tengah","ASEAN","Thailand",536178
2008,"Februari","Asia dan Timur Tengah","ASEAN","Vietnam",30777
2008,"Februari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",216890
2008,"Februari","Asia dan Timur Tengah","Asia Selatan","India",233836
2008,"Februari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2008,"Februari","Asia dan Timur Tengah","Asia Timur","Jepang",1188810
2008,"Februari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",470952
2008,"Februari","Asia dan Timur Tengah","Asia Selatan","Pakistan",3606
2008,"Februari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1070947
2008,"Februari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",382941
2008,"Februari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",209176
2008,"Februari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",354222
2008,"Februari","Australia dan Oceania","Australia","Australia",330154
2008,"Februari","Australia dan Oceania","New Zealand","New Zealand",57841
2008,"Februari","Afrika","Afrika Selatan","Afrika Selatan",12169
2008,"Februari","Afrika","Afrika Lainnya","Afrika lainnya",39756
2008,"Februari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",55537
2008,"Februari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",818225
2008,"Maret","Amerika","Amerika Utara","Amerika Serikat",542360
2008,"Maret","Amerika","Amerika Utara","Kanada",100788
2008,"Maret","Amerika","Amerika Tengah dan Selatan","Argentina",51447
2008,"Maret","Amerika","Amerika Tengah dan Selatan","Brasil",240155
2008,"Maret","Amerika","Amerika Tengah dan Selatan","Meksiko",10831
2008,"Maret","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",121590
2008,"Maret","Eropa","Uni Eropa","Belanda",47372
2008,"Maret","Eropa","Uni Eropa","Belgia",37911
2008,"Maret","Eropa","Uni Eropa","Inggris",81955
2008,"Maret","Eropa","Uni Eropa","Italia",87443
2008,"Maret","Eropa","Uni Eropa","Jerman",284097
2008,"Maret","Eropa","Uni Eropa","Perancis",103205
2008,"Maret","Eropa","Uni Eropa","Spanyol",22472
2008,"Maret","Eropa","Uni Eropa","Uni Eropa lainnya ",168528
2008,"Maret","Eropa","Rusia","Rusia",61637
2008,"Maret","Eropa","Turki","Turki",81563
2008,"Maret","Eropa","Eropa Lainnya","Eropa lainnya",159733
2008,"Maret","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",74838
2008,"Maret","Asia dan Timur Tengah","ASEAN","Filipina",71198
2008,"Maret","Asia dan Timur Tengah","ASEAN","Kamboja",8045
2008,"Maret","Asia dan Timur Tengah","ASEAN","Laos",34118
2008,"Maret","Asia dan Timur Tengah","ASEAN","Malaysia",452670
2008,"Maret","Asia dan Timur Tengah","ASEAN","Myanmar",2035
2008,"Maret","Asia dan Timur Tengah","ASEAN","Singapura",1596054
2008,"Maret","Asia dan Timur Tengah","ASEAN","Thailand",559946
2008,"Maret","Asia dan Timur Tengah","ASEAN","Vietnam",44374
2008,"Maret","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",221348
2008,"Maret","Asia dan Timur Tengah","Asia Selatan","India",233036
2008,"Maret","Asia dan Timur Tengah","Timur Tengah","Irak",31007
2008,"Maret","Asia dan Timur Tengah","Asia Timur","Jepang",1297478
2008,"Maret","Asia dan Timur Tengah","Asia Timur","Korea Selatan",510577
2008,"Maret","Asia dan Timur Tengah","Asia Selatan","Pakistan",4723
2008,"Maret","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",980056
2008,"Maret","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",276387
2008,"Maret","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",232641
2008,"Maret","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",699816
2008,"Maret","Australia dan Oceania","Australia","Australia",331261
2008,"Maret","Australia dan Oceania","New Zealand","New Zealand",67166
2008,"Maret","Afrika","Afrika Selatan","Afrika Selatan",18528
2008,"Maret","Afrika","Afrika Lainnya","Afrika lainnya",97598
2008,"Maret","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",62834
2008,"Maret","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",855384
2008,"April","Amerika","Amerika Utara","Amerika Serikat",773376
2008,"April","Amerika","Amerika Utara","Kanada",199098
2008,"April","Amerika","Amerika Tengah dan Selatan","Argentina",16242
2008,"April","Amerika","Amerika Tengah dan Selatan","Brasil",96774
2008,"April","Amerika","Amerika Tengah dan Selatan","Meksiko",12848
2008,"April","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",48891
2008,"April","Eropa","Uni Eropa","Belanda",51381
2008,"April","Eropa","Uni Eropa","Belgia",50077
2008,"April","Eropa","Uni Eropa","Inggris",77647
2008,"April","Eropa","Uni Eropa","Italia",102552
2008,"April","Eropa","Uni Eropa","Jerman",312175
2008,"April","Eropa","Uni Eropa","Perancis",84017
2008,"April","Eropa","Uni Eropa","Spanyol",21577
2008,"April","Eropa","Uni Eropa","Uni Eropa lainnya ",243586
2008,"April","Eropa","Rusia","Rusia",129435
2008,"April","Eropa","Turki","Turki",141972
2008,"April","Eropa","Eropa Lainnya","Eropa lainnya",188731
2008,"April","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",208377
2008,"April","Asia dan Timur Tengah","ASEAN","Filipina",72060
2008,"April","Asia dan Timur Tengah","ASEAN","Kamboja",217
2008,"April","Asia dan Timur Tengah","ASEAN","Laos",115
2008,"April","Asia dan Timur Tengah","ASEAN","Malaysia",981517
2008,"April","Asia dan Timur Tengah","ASEAN","Myanmar",4640
2008,"April","Asia dan Timur Tengah","ASEAN","Singapura",1840623
2008,"April","Asia dan Timur Tengah","ASEAN","Thailand",529195
2008,"April","Asia dan Timur Tengah","ASEAN","Vietnam",40854
2008,"April","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",227856
2008,"April","Asia dan Timur Tengah","Asia Selatan","India",264116
2008,"April","Asia dan Timur Tengah","Timur Tengah","Irak",9
2008,"April","Asia dan Timur Tengah","Asia Timur","Jepang",1282894
2008,"April","Asia dan Timur Tengah","Asia Timur","Korea Selatan",726796
2008,"April","Asia dan Timur Tengah","Asia Selatan","Pakistan",10434
2008,"April","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1346051
2008,"April","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",471128
2008,"April","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",252075
2008,"April","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",200539
2008,"April","Australia dan Oceania","Australia","Australia",321454
2008,"April","Australia dan Oceania","New Zealand","New Zealand",64605
2008,"April","Afrika","Afrika Selatan","Afrika Selatan",18557
2008,"April","Afrika","Afrika Lainnya","Afrika lainnya",214632
2008,"April","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",77584
2008,"April","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",1002637
2008,"Mei","Amerika","Amerika Utara","Amerika Serikat",708258
2008,"Mei","Amerika","Amerika Utara","Kanada",163037
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Argentina",32833
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Brasil",72585
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Meksiko",15766
2008,"Mei","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",29420
2008,"Mei","Eropa","Uni Eropa","Belanda",55090
2008,"Mei","Eropa","Uni Eropa","Belgia",53970
2008,"Mei","Eropa","Uni Eropa","Inggris",87377
2008,"Mei","Eropa","Uni Eropa","Italia",118440
2008,"Mei","Eropa","Uni Eropa","Jerman",259838
